,0,1,2,3,4
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,14,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,12,7,0,7,1
,12,7,0,7,1
,12,7,1,7,0
,12,7,1,7,0
,12,7,1,7,0
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,2,7,0
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,3,7,1
,7,7,3,7,1
,7,7,3,7,1
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,14,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,12,7,0,7,1
,12,7,0,7,1
,12,7,1,7,0
,12,7,1,7,0
,12,7,1,7,0
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,2,7,0
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,3,7,1
,7,7,3,7,1
,7,7,3,7,1
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,14,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,12,7,0,7,1
,12,7,0,7,1
,12,7,1,7,0
,12,7,1,7,0
,12,7,1,7,0
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,2,7,0
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,3,7,1
,7,7,3,7,1
,7,7,3,7,1
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-2,7,-1,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-3,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-4,7,0,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-5,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-6,7,1,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-7,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-8,7,2,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-9,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,-10,7,3,7,1
,14,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,13,7,0,7,0
,12,7,0,7,1
,12,7,0,7,1
,12,7,1,7,0
,12,7,1,7,0
,12,7,1,7,0
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,11,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,1,7,1
,10,7,2,7,0
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,9,7,2,7,1
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,2
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,8,7,2,7,1
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,2,7,2
,7,7,3,7,1
,7,7,3,7,1
,7,7,3,7,1
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,2
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,6,7,3,7,1
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,3,7,2
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,5,7,4,7,1
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,2
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,4,7,4,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,3,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,2,7,5,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,1,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,0,7,6,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
,-1,7,-1,7,1
